date	time	source_timestamp	Canada - Alberta	Canada - British Columbia	Canada - Grand Princess	Canada - Manitoba	Canada - New Brunswick	Canada - Newfoundland and Labrador	Canada - Nova Scotia	Canada - Ontario	Canada - Prince Edward Island	Canada - Quebec	Canada - Saskatchewan
2020-04-21	15:27:46	2020-04-21 15:27:46	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:28:39	2020-04-21 15:28:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:29:35	2020-04-21 15:29:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:30:36	2020-04-21 15:30:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:31:35	2020-04-21 15:31:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:32:42	2020-04-21 15:32:42	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:33:35	2020-04-21 15:33:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:34:35	2020-04-21 15:34:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:35:41	2020-04-21 15:35:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:36:43	2020-04-21 15:36:43	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:37:43	2020-04-21 15:37:43	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:38:48	2020-04-21 15:38:48	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:39:35	2020-04-21 15:39:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:40:35	2020-04-21 15:40:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:41:36	2020-04-21 15:41:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:42:38	2020-04-21 15:42:38	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:43:35	2020-04-21 15:43:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:44:39	2020-04-21 15:44:39	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:45:34	2020-04-21 15:45:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:46:33	2020-04-21 15:46:33	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:47:37	2020-04-21 15:47:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:48:34	2020-04-21 15:48:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:49:41	2020-04-21 15:49:41	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:50:36	2020-04-21 15:50:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:51:37	2020-04-21 15:51:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:52:36	2020-04-21 15:52:36	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:53:51	2020-04-21 15:53:51	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:54:37	2020-04-21 15:54:37	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:55:34	2020-04-21 15:55:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:56:35	2020-04-21 15:56:35	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:58:15	2020-04-21 15:58:15	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:58:48	2020-04-21 15:58:48	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	15:59:34	2020-04-21 15:59:34	2908-59-NA	1647-82-NA	13-0-NA	254-6-NA	118-0-NA	257-3-NA	721-9-NA	12063-624-NA	26-0-NA	19319-939-NA	316-4-NA
2020-04-21	23:00:37	2020-04-21 23:00:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:01:32	2020-04-21 23:01:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:02:32	2020-04-21 23:02:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:03:32	2020-04-21 23:03:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:04:35	2020-04-21 23:04:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:05:39	2020-04-21 23:05:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:06:32	2020-04-21 23:06:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:07:34	2020-04-21 23:07:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:08:32	2020-04-21 23:08:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:09:34	2020-04-21 23:09:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:10:33	2020-04-21 23:10:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:11:40	2020-04-21 23:11:40	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:12:35	2020-04-21 23:12:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:13:33	2020-04-21 23:13:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:14:38	2020-04-21 23:14:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:15:37	2020-04-21 23:15:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:16:35	2020-04-21 23:16:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:17:35	2020-04-21 23:17:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:18:36	2020-04-21 23:18:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:19:36	2020-04-21 23:19:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:20:36	2020-04-21 23:20:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:21:49	2020-04-21 23:21:49	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:22:46	2020-04-21 23:22:46	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:23:31	2020-04-21 23:23:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:24:46	2020-04-21 23:24:46	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:25:35	2020-04-21 23:25:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:26:34	2020-04-21 23:26:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:27:35	2020-04-21 23:27:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:28:33	2020-04-21 23:28:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:29:31	2020-04-21 23:29:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:30:44	2020-04-21 23:30:44	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:31:32	2020-04-21 23:31:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:32:44	2020-04-21 23:32:44	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:33:31	2020-04-21 23:33:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:34:39	2020-04-21 23:34:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:35:33	2020-04-21 23:35:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:36:36	2020-04-21 23:36:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:37:34	2020-04-21 23:37:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:38:59	2020-04-21 23:38:59	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:39:39	2020-04-21 23:39:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:40:48	2020-04-21 23:40:48	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:41:39	2020-04-21 23:41:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:42:37	2020-04-21 23:42:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:43:33	2020-04-21 23:43:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:44:45	2020-04-21 23:44:45	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:45:38	2020-04-21 23:45:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:46:36	2020-04-21 23:46:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:47:34	2020-04-21 23:47:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:48:33	2020-04-21 23:48:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:49:40	2020-04-21 23:49:40	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:50:39	2020-04-21 23:50:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:51:41	2020-04-21 23:51:41	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:52:33	2020-04-21 23:52:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:53:34	2020-04-21 23:53:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:54:38	2020-04-21 23:54:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:55:37	2020-04-21 23:55:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:56:35	2020-04-21 23:56:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:57:34	2020-04-21 23:57:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:58:36	2020-04-21 23:58:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-21	23:59:41	2020-04-21 23:59:41	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:00:43	2020-04-22 07:00:43	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:01:33	2020-04-22 07:01:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:02:32	2020-04-22 07:02:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:03:37	2020-04-22 07:03:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:04:34	2020-04-22 07:04:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:05:36	2020-04-22 07:05:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:06:44	2020-04-22 07:06:44	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:07:33	2020-04-22 07:07:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:08:36	2020-04-22 07:08:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:09:33	2020-04-22 07:09:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:10:36	2020-04-22 07:10:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:11:36	2020-04-22 07:11:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:12:32	2020-04-22 07:12:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:13:33	2020-04-22 07:13:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:14:38	2020-04-22 07:14:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:15:32	2020-04-22 07:15:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:16:34	2020-04-22 07:16:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:17:35	2020-04-22 07:17:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:18:34	2020-04-22 07:18:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:19:31	2020-04-22 07:19:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:20:33	2020-04-22 07:20:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:21:35	2020-04-22 07:21:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:22:34	2020-04-22 07:22:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:23:49	2020-04-22 07:23:49	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:24:54	2020-04-22 07:24:54	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:25:34	2020-04-22 07:25:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:26:37	2020-04-22 07:26:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:27:35	2020-04-22 07:27:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:28:35	2020-04-22 07:28:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:29:33	2020-04-22 07:29:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:30:32	2020-04-22 07:30:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:31:33	2020-04-22 07:31:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:32:36	2020-04-22 07:32:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:33:36	2020-04-22 07:33:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:34:58	2020-04-22 07:34:58	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
